Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
171,1,2025-08-22 16:12:32,"[[-0.0372195609077614,-0.061047039721339694,0.1412991085002542,0.08826724043314506,-0.015634839480844463,-0.05713638190482007,0.1981233989565401,0.13595360834113218,-0.08102788825579904,0.06000897474748831],[-0.06104703972133968,-0.08392939391451526,0.20761538010100924,0.13207238984622455,-0.030202435773653443,-0.08192035233207985,0.2980552779463091,0.20377643762589073,-0.1248834345235429,0.08442962346914565],[0.14129910850025415,0.2076153801010092,-0.4945470523871896,-0.3108641716542131,0.06347507429030232,0.19286373929306952,-0.7067222793302256,-0.48468277935422105,0.2932766650071652,-0.21118584685511865],[0.08826724043314506,0.1320723898462246,-0.31086417165421326,-0.18646511575930622,0.04081572335291101,0.11904119119487357,-0.4412528530936019,-0.30551969348130015,0.1861244972060058,-0.1321779726616491],[-0.015634839480844435,-0.03020243577365341,0.06347507429030226,0.04081572335291095,-0.004941736918865639,-0.027195873505984916,0.09399254223555817,0.0658307385150596,-0.04019211748902518,0.02479858004035608],[-0.05713638190482011,-0.08192035233207991,0.1928637392930697,0.11904119119487364,-0.027195873505984965,-0.0730887190701525,0.27700648247096316,0.18632168095481208,-0.11315836243578896,0.08268488059138848],[0.19812339895654021,0.2980552779463093,-0.7067222793302262,-0.4412528530936022,0.09399254223555835,0.2770064824709632,-1.0,-0.6894952848529984,0.4216732082259211,-0.299387240599063],[0.13595360834113224,0.20377643762589082,-0.4846827793542215,-0.3055196934813002,0.06583073851505972,0.18632168095481205,-0.6894952848529983,-0.4728400579518597,0.2871138723107826,-0.20574046071776397],[-0.08102788825579915,-0.12488343452354311,0.29327666500716576,0.18612449720600605,-0.04019211748902529,-0.11315836243578904,0.4216732082259213,0.28711387231078284,-0.170842666098146,0.12755183622343147],[0.0600089747474882,0.08442962346914552,-0.21118584685511838,-0.13217797266164888,0.024798580040356077,0.0826848805913883,-0.29938724059906235,-0.20574046071776353,0.1275518362234311,-0.08865123218425518]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-4.153335138907624,"[-1.,-1.,1.,1.,-1.,-1.,1.,1.,-1.,1.]",-1,1.5118939876556396,CIA,,,-4.153335138907624,"[-1,-1,1,1,-1,-1,1,1,-1,1]",4,4,4,4,-1.0,1000,11.46524715423584,,-1.0
172,1,2025-08-22 16:14:38,"[[-0.3063673267960357,0.19438887791232357,-0.21440168267693024,0.3485122159785573,0.11366758781309237,-0.5373136763108106,0.040897521706951476,-0.2687861463533572,0.3506542576922158,0.06112622432965702],[0.1943888779123237,-0.13822965283732555,0.16709465638028095,-0.27092971841836083,-0.07479809119401894,0.3922348504570112,-0.014283493958042882,0.19217970269086482,-0.2640655888912167,-0.05417255930641871],[-0.21440168267693052,0.16709465638028106,-0.15915798332024417,0.26807381179428336,0.09213584730188967,-0.40783042088195237,0.03177340323155091,-0.19020187630315416,0.2737103760741292,0.054315765812469954],[0.34851221597855697,-0.27092971841836044,0.2680738117942827,-0.4596858749575828,-0.11998553525397676,0.6671330656692109,-0.05302623855330725,0.3217439092542985,-0.4529611241452172,-0.09371918988403667],[0.1136675878130923,-0.07479809119401887,0.09213584730188952,-0.11998553525397682,-0.035496743506881014,0.18484772440569028,-0.021538953806279446,0.09903418068749997,-0.12562271792386512,-0.023983807497587963],[-0.5373136763108107,0.3922348504570111,-0.4078304208819519,0.6671330656692117,0.18484772440569042,-0.9999999999999999,0.08354423791264766,-0.47605121160765457,0.6796302816871173,0.12633746550183989],[0.04089752170695142,-0.014283493958042827,0.03177340323155083,-0.05302623855330724,-0.021538953806279442,0.08354423791264752,-0.008747878189402748,0.04099991850682668,-0.048594861239836605,-0.016365762163683486],[-0.2687861463533572,0.19217970269086462,-0.19020187630315383,0.32174390925429863,0.09903418068750003,-0.47605121160765435,0.040999918506826716,-0.24626223463134053,0.3265235514969947,0.05561779087770127],[0.35065425769221525,-0.264065588891216,0.2737103760741283,-0.45296112414521683,-0.12562271792386495,0.6796302816871157,-0.04859486123983658,0.32652355149699425,-0.4652850951419042,-0.09434011135343294],[0.061126224329656996,-0.05417255930641866,0.05431576581246986,-0.09371918988403673,-0.023983807497587963,0.12633746550183977,-0.0163657621636835,0.05561779087770126,-0.0943401113534331,-0.021515647858617187]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-2.576092791560825,"[1.,-1.,1.,-1.,-1.,1.,-1.,1.,-1.,-1.]",-1,1.6747033596038818,CIA,,,-1.9184822048882968,"[-1,1,-1,1,1,-1,1,-1,1,1]",56,-1,-1,-1,-1.0,1000,125.22964835166933,Baren_46,-1.0
173,1,2025-08-22 16:14:45,"[[-0.04893680962658183,-0.06955662738186533,0.15614514800135165,0.03310989095346588,-0.11773250487800024,0.08125566340508875,0.22112674286547634,0.038622053647954346,0.004344101324664113,0.02749742677203762],[-0.06955662738186516,-0.10159248477711993,0.22348719850745358,0.05070049804185278,-0.16955201534740255,0.11526004372337399,0.3184527889792479,0.05536748652414443,0.006113422953978318,0.038050006648878504],[0.15614514800135137,0.22348719850745372,-0.49250124721778943,-0.1098060058524943,0.37389304953100205,-0.25191731437572185,-0.7017028867992137,-0.12021453440800618,-0.012977696633470384,-0.08488611550382634],[0.033109890953465795,0.05070049804185278,-0.10980600585249423,-0.02303997469700233,0.08359081259901922,-0.055751738111373066,-0.15698146807986008,-0.026797879261254296,-0.0022376939541470346,-0.020061222605988454],[-0.11773250487800009,-0.16955201534740272,0.37389304953100216,0.08359081259901932,-0.2856939401811303,0.19358592413515316,0.5353197388257238,0.09118168404533387,0.010134827822488186,0.06583541998520652],[0.08125566340508862,0.1152600437233741,-0.2519173143757219,-0.055751738111373114,0.19358592413515313,-0.12903398941108546,-0.36091333432402645,-0.062014003701041376,-0.0063740102545233905,-0.042837791126413],[0.2211267428654758,0.31845278897924784,-0.7017028867992131,-0.15698146807986008,0.5353197388257233,-0.36091333432402606,-1.0,-0.170017690028917,-0.01627104927241154,-0.12118682153968026],[0.03862205364795424,0.0553674865241444,-0.12021453440800607,-0.02679787926125429,0.09118168404533376,-0.06201400370104129,-0.17001769002891698,-0.028279595210967668,-0.002791730257543017,-0.019640015108417033],[0.004344101324664089,0.006113422953978294,-0.012977696633470329,-0.0022376939541470233,0.01013482782248814,-0.00637401025452336,-0.01627104927241147,-0.002791730257543006,0.00010941141816838557,-0.0030208998146212546],[0.027497426772037585,0.038050006648878545,-0.08488611550382638,-0.020061222605988478,0.06583541998520652,-0.042837791126413005,-0.1211868215396804,-0.019640015108417067,-0.0030208998146212668,-0.013621358853057002]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-2.6653955010278447,"[-1.,-1.,1.,1.,-1.,1.,1.,1.,1.,1.]",-1,1.3880014419555664,CIA,,,-2.6653955010278447,"[-1,-1,1,1,-1,1,1,1,1,1]",3,3,3,3,-1.0,1000,6.182815313339233,,-1.0
174,1,2025-08-22 16:14:52,"[[-0.06301424658244777,-0.23228098409719783,-0.10520187106199344,-0.0035913023198140873,0.03956249420509607,-0.07735315197905998,-0.1542383262618781,0.10785900442799062,0.22807892994762272,0.18160177839548802],[-0.2322809840971978,-0.9701463615189152,-0.4303275481621078,-0.015754995892924513,0.15489733392573432,-0.3588270569759104,-0.6586576552208916,0.48361917885669065,0.9825649280759797,0.7632616621872904],[-0.10520187106199357,-0.4303275481621083,-0.1999400219327756,-0.0031795709213323364,0.06732207629700601,-0.16210975867052033,-0.2969698930786133,0.21545539701747043,0.4394351024363571,0.3422052188337313],[-0.0035913023198140617,-0.015754995892924405,-0.003179570921332282,0.009804519652476204,0.007430547153864725,-0.005988295399991225,0.0018849197941437292,0.008735326979259403,0.021245220022275753,0.012093278225352822],[0.039562494205096055,0.1548973339257342,0.06732207629700591,0.007430547153864743,-0.026312999196075798,0.05799344464482382,0.11160691539475114,-0.08196105324285627,-0.1570107735688939,-0.12515728036594367],[-0.07735315197905997,-0.35882705697591033,-0.16210975867052013,-0.005988295399991266,0.05799344464482383,-0.12591539891299866,-0.23889772852759744,0.16836144780714374,0.3584609367997851,0.29117828464875883],[-0.15423832626187825,-0.6586576552208921,-0.29696989307861327,0.001884919794143642,0.11160691539475127,-0.2388977285275977,-0.4499338720181896,0.3250488052827874,0.6717950405184384,0.5201291534911516],[0.10785900442799061,0.4836191788566906,0.21545539701747013,0.008735326979259458,-0.08196105324285628,0.16836144780714374,0.3250488052827871,-0.22789980381170893,-0.476643182119672,-0.3743188102802013],[0.22807892994762294,0.982564928075981,0.43943510243635703,0.02124522002227586,-0.15701077356889415,0.3584609367997855,0.6717950405184384,-0.4766431821196725,-1.0,-0.7647100180613109],[0.18160177839548822,0.7632616621872912,0.34220521883373123,0.012093278225352921,-0.12515728036594387,0.2911782846487593,0.5201291534911516,-0.37431881028020175,-0.7647100180613109,-0.5924678094484284]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-3.18927120327992,"[1.,1.,1.,1.,-1.,1.,1.,-1.,-1.,-1.]",-1,1.5421054363250732,CIA,,,-3.18927120327992,"[1,1,1,1,-1,1,1,-1,-1,-1]",4,4,4,4,-1.0,1000,6.906637907028198,,-1.0
175,1,2025-08-22 16:14:54,"[[-0.009284624087056192,-0.04230036030612174,-0.018363702004011623,-0.07542811035521861,0.035938574936560864,-0.03233472419511526,-0.047243078201668565,0.07730737698708738,-0.05025661909653293,-0.028794769033674186],[-0.042300360306121734,-0.22161273324453584,-0.005358161378512145,-0.38513694365159706,0.20253116641172372,-0.23339179801243407,-0.18434422798315575,0.4435425709555825,-0.2583616660364049,-0.08794586785605542],[-0.018363702004011617,-0.005358161378512153,-0.005867911092811815,-0.0012975443531733114,-0.0068832652666513516,-0.022268824512296462,-0.01492958024648333,0.010355255699881416,-0.007446895440469848,-0.013030646210572362],[-0.07542811035521851,-0.3851369436515966,-0.0012975443531732854,-0.7176317202072591,0.40490193218945614,-0.4232483696252636,-0.359168738790984,0.8320989407996652,-0.4950486449451692,-0.16574980764922587],[0.03593857493656084,0.2025311664117237,-0.006883265266651368,0.4049019321894565,-0.23445687003555551,0.24203900143192159,0.21294479160827068,-0.47624352612346516,0.2737340981554294,0.08843950050143044],[-0.03233472419511524,-0.23339179801243395,-0.02226882451229646,-0.4232483696252639,0.24203900143192153,-0.27953516837859377,-0.21099258447026373,0.49785999737340253,-0.279341386553411,-0.09279998938634651],[-0.04724307820166854,-0.18434422798315567,-0.01492958024648332,-0.35916873879098427,0.21294479160827068,-0.21099258447026373,-0.1886739095154784,0.41292680892455497,-0.26248564340790986,-0.08370651223908772],[0.07730737698708733,0.4435425709555824,0.010355255699881402,0.8320989407996658,-0.47624352612346516,0.49785999737340264,0.412926808924555,-1.0,0.5794834187294966,0.20353757394004482],[-0.050256619096532874,-0.25836166603640465,-0.007446895440469842,-0.4950486449451694,0.2737340981554292,-0.27934138655341095,-0.2624856434079097,0.5794834187294963,-0.3299454660644746,-0.12359966592715214],[-0.02879476903367417,-0.08794586785605532,-0.013030646210572358,-0.16574980764922587,0.08843950050143035,-0.09279998938634644,-0.08370651223908765,0.20353757394004468,-0.12359966592715212,-0.05072161314790815]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-4.154113769640472,"[1.,1.,1.,1.,-1.,1.,1.,-1.,1.,1.]",-1,0.9716799259185792,CIA,,,-4.154113769640472,"[1,1,1,1,-1,1,1,-1,1,1]",1,1,1,1,-1.0,1000,1.5375306606292725,,-1.0
176,1,2025-08-22 16:15:13,"[[-0.009392893265027336,0.0893328047897147,0.034020121969366844,0.06876726369525964,-0.028970724544685036,-0.09112105860387226,0.09783084804616048,0.0032038852266003423,-0.05005306086316406,0.00825705905825202],[0.0893328047897147,-0.8518671252505101,-0.3236972819450012,-0.646724356105529,0.2761078464026572,0.8623136048017138,-0.9225626532532344,-0.028794543558296855,0.47899018763359386,-0.043999766767495084],[0.03402012196936683,-0.3236972819450012,-0.12133287380639708,-0.24637501272955661,0.1050884514759803,0.32540880136179273,-0.34810039927201536,-0.011679540591892076,0.18031035384327437,-0.016192140003473184],[0.06876726369525962,-0.646724356105529,-0.24637501272955664,-0.4963131855722563,0.2094670283949596,0.656507281497514,-0.7026985373672285,-0.025043208169537264,0.366496569622826,-0.034573159785833904],[-0.028970724544685036,0.27610784640265723,0.10508845147598034,0.20946702839495962,-0.09267150409066258,-0.28035387250302857,0.2995402183637633,0.007765581036042094,-0.15460261685050708,0.015141085684505931],[-0.09112105860387226,0.8623136048017138,0.32540880136179273,0.6565072814975141,-0.28035387250302857,-0.8722570361251866,0.9351759355855621,0.029976037413395513,-0.48728667819873045,0.045643530774546096],[0.0978308480461605,-0.9225626532532347,-0.3481003992720156,-0.7026985373672288,0.2995402183637634,0.9351759355855624,-1.0,-0.03383756379223756,0.5187334033277317,-0.04655664828605185],[0.0032038852266003076,-0.028794543558296522,-0.011679540591891949,-0.02504320816953701,0.0077655810360419825,0.02997603741339517,-0.03383756379223717,0.0011508911839710463,0.015261707223792973,-0.0007374253830948444],[-0.05005306086316409,0.4789901876335943,0.18031035384327457,0.3664965696228264,-0.15460261685050722,-0.4872866781987309,0.5187334033277319,0.015261707223793181,-0.27010782071028006,0.025410825244748737],[0.008257059058252017,-0.04399976676749508,-0.016192140003473184,-0.0345731597858339,0.015141085684505924,0.04564353077454609,-0.04655664828605182,-0.0007374253830948623,0.02541082524474871,-0.001814549952286184]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-4.020706680286881,"[-1.,1.,1.,1.,-1.,-1.,1.,1.,-1.,1.]",-1,1.0409660339355469,CIA,,,-4.020706680286881,"[-1,1,1,1,-1,-1,1,1,-1,1]",9,9,1,9,-1.0,1000,18.32109880447388,,-1.0
177,1,2025-08-22 16:16:59,"[[-0.22804534880199032,0.22591276552463785,0.01757935623321532,0.0987580201401218,0.10800574726758412,-0.001961122484390504,0.011066056671434624,-0.4772455876693949,0.2637149667881884,0.3531164583594954],[0.225912765524638,-0.22550792744569229,-0.01713630102132973,-0.09801454483012324,-0.10802047441362907,0.0026795932544394874,-0.010045488011001587,0.475172797614383,-0.2607891896241664,-0.35197839394561964],[0.01757935623321523,-0.017136301021329632,-0.0011360757169284982,-0.006351259515229253,-0.007475818027376838,0.0010553166408557126,-0.0012842539166010782,0.03527719458501832,-0.018742784106997423,-0.026658775943064168],[0.09875802014012175,-0.09801454483012312,-0.006351259515229287,-0.0425759503148956,-0.047448840724035476,0.0009819920892304612,-0.004356744928945932,0.20459175125897733,-0.1137544598567454,-0.15211940785973124],[0.10800574726758408,-0.10802047441362897,-0.0074758180273768755,-0.04744884072403549,-0.049836406837080335,0.0011742569359535734,-0.005028265584206431,0.22707319760337297,-0.12475631606489632,-0.16688843179672147],[-0.0019611224843906153,0.0026795932544395975,0.0010553166408557213,0.000981992089230509,0.001174256935953626,0.00046992203888708,0.00011272849628710189,-0.003262932405304247,0.0015354799829951432,0.0018313009718382068],[0.011066056671434647,-0.010045488011001604,-0.0012842539166010843,-0.004356744928945945,-0.005028265584206443,0.00011272849628709698,0.0007280848788253349,0.021857717826606143,-0.011963918288720333,-0.015974096744037065],[-0.4772455876693948,0.4751727976143826,0.0352771945850185,0.2045917512589774,0.227073197603373,-0.003262932405304012,0.021857717826606095,-1.0,0.5499628053747239,0.7386186410257175],[0.26371496678818834,-0.2607891896241662,-0.018742784106997517,-0.11375445985674543,-0.12475631606489634,0.0015354799829950141,-0.011963918288720302,0.5499628053747239,-0.3012724073029755,-0.40707562478245585],[0.3531164583594953,-0.35197839394561925,-0.026658775943064292,-0.1521194078597313,-0.16688843179672147,0.0018313009718380331,-0.015974096744037023,0.7386186410257175,-0.4070756247824558,-0.5471128324051779]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-2.166084190105927,"[-1.,1.,1.,1.,1.,-1.,1.,-1.,1.,1.]",-1,1.6255512237548828,CIA,,,-0.7231213984889722,"[1,-1,-1,-1,-1,1,-1,1,-1,-1]",51,-1,-1,-1,-1.0,1000,105.37523221969604,Baren_41,-1.0
178,1,2025-08-22 16:17:26,"[[-0.9152398225883136,-0.8117806260120378,-0.47340412608601423,0.02487777474314605,0.2179005811290984,-0.06345769323714026,-0.2358276792977996,-0.1895645563396699,-0.2889992781965781,0.7714219389626854],[-0.8117806260120377,-0.3828227696796863,0.24842686956163873,0.30249003025651866,-0.22013331477760242,0.7860928112246526,0.021442369267577196,-0.23594842228045695,0.6320808101655169,0.3906342947021261],[-0.4734041260860148,0.24842686956163867,0.22585242339613193,-0.04939484038854549,-0.3705054271493192,0.09336587377587871,0.05640141856450108,0.027173139214422253,0.6795041596586314,-0.2592276429193264],[0.02487777474314596,0.30249003025651866,-0.049394840388545205,-0.9389476764902133,0.33324737778556807,0.2752771207749834,0.33469970672119814,0.17239703333102652,0.02224928390117714,-0.2006441547030905],[0.21790058112909805,-0.22013331477760256,-0.37050542714931933,0.3332473777855679,-0.4698346876474977,-1.0,-0.07452288690309758,0.14138708797900892,-0.06229178092837715,-0.8988356906012928],[-0.06345769323714077,0.7860928112246527,0.09336587377587843,0.2752771207749832,-0.9999999999999998,-0.19449325514062335,-0.7208516557655278,-0.012555497835572376,-0.0104094558099245,0.2537839182453662],[-0.2358276792977997,0.021442369267577362,0.056401418564500885,0.3346997067211979,-0.07452288690309773,-0.7208516557655279,0.433622578435784,-0.2728837242585474,-0.1556304988229823,-0.7823774484540335],[-0.18956455633967018,-0.23594842228045693,0.027173139214422614,0.17239703333102663,0.14138708797900904,-0.01255549783557231,-0.27288372425854707,-0.44475189954337563,-0.15798162855726697,-0.05461576730418116],[-0.2889992781965783,0.6320808101655171,0.6795041596586311,0.022249283901176527,-0.062291780928377,-0.010409455809924239,-0.1556304988229823,-0.15798162855726733,0.30128224263203873,-0.5887938425026993],[0.7714219389626847,0.39063429470212596,-0.25922764291932615,-0.2006441547030903,-0.8988356906012926,0.2537839182453663,-0.7823774484540333,-0.05461576730418101,-0.5887938425026992,-0.4333473077146508]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-3.87413697414832,"[1.,-1.,1.,-1.,1.,1.,1.,1.,1.,1.]",-1,1.32212233543396,CIA,,,-3.87413697414832,"[1,-1,1,-1,1,1,1,1,1,1]",14,14,3,14,-1.0,1000,27.14589285850525,,-1.0
179,1,2025-08-22 16:17:48,"[[-0.060299781992669506,0.2168932904590422,-0.12283909437374774,-0.24684058368880588,0.2565865352082511,0.004269715692137429,-0.03718098767929179,-0.21930282883776442,0.12827187741106988,-0.2973526301039199],[0.21689329045904218,-0.50386601936478,0.322941047412873,0.6064305764414093,-0.6323074684304502,0.010917025336330278,0.0872909222334932,0.5012000914851308,-0.2987396444317824,0.7233913775258225],[-0.12283909437374763,0.3229410474128727,-0.17908018406879836,-0.35704671471517935,0.36085467626779283,-0.011423514442642998,-0.047368428254917515,-0.30125123043563584,0.16983322018590472,-0.44515995411679754],[-0.24684058368880588,0.6064305764414093,-0.3570467147151797,-0.6536561707729324,0.6961435594580919,-0.018369435721743346,-0.0954825260794126,-0.5318499592193932,0.33174641803595795,-0.8157993943059954],[0.25658653520825103,-0.63230746843045,0.360854676267793,0.6961435594580917,-0.7122490591041254,0.02832828065354144,0.09809968874265382,0.5858489075228583,-0.3312668945030469,0.867769483848941],[0.004269715692137323,0.010917025336330554,-0.011423514442643177,-0.018369435721743647,0.028328280653541777,0.014846430653755035,0.007453626444312471,-0.018944766377529915,0.014172763295065222,-0.01899773252183398],[-0.037180987679291885,0.08729092223349343,-0.0473684282549177,-0.09548252607941286,0.09809968874265414,0.007453626444312504,0.03090434659970879,-0.08737367465768264,0.05363775531633161,-0.11065899638053814],[-0.2193028288377643,0.5012000914851307,-0.30125123043563606,-0.531849959219393,0.5858489075228585,-0.01894476637752965,-0.08737367465768238,-0.42915551958358006,0.24420981892393867,-0.6884070158430587],[0.12827187741106996,-0.29873964443178264,0.16983322018590497,0.33174641803595817,-0.33126689450304725,0.014172763295065078,0.05363775531633151,0.24420981892393898,-0.18391300370462332,0.3737498980177488],[-0.29735263010392,0.7233913775258228,-0.44515995411679804,-0.8157993943059956,0.8677694838489416,-0.018997732521833618,-0.11065899638053786,-0.6884070158430591,0.3737498980177486,-1.0]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-4.918048595066571,"[1.,-1.,1.,1.,-1.,1.,1.,1.,-1.,1.]",-1,1.573470115661621,CIA,,,-4.918048595066571,"[1,-1,1,1,-1,1,1,1,-1,1]",11,1,1,1,-1.0,1000,20.7847707271576,,-1.0
180,1,2025-08-22 16:17:59,"[[-0.027242383850991193,0.021345246392260032,-0.1453650059964007,0.06967576279229079,0.028685419495178593,-0.005245408455357298,0.13360394504436957,-0.13844213276907985,-0.009334147000465871,-0.09662114804960886],[0.02134524639226006,-0.022636316839229807,0.12718799946655035,-0.06350552260442571,-0.026323837840917363,0.007230202125093936,-0.11717384123998231,0.11380417382848566,0.014263432558930974,0.08054547770205596],[-0.14536500599640076,0.12718799946655018,-1.0,0.48815666522520973,0.16524871497059065,-0.035835145731570386,0.9050604194734934,-0.8950880367651302,-0.07736732274942025,-0.6151708835790896],[0.06967576279229082,-0.06350552260442563,0.48815666522520973,-0.24151632282995922,-0.07887563481874099,0.008475670599546401,-0.4478416098956978,0.43878300311831486,0.04216300735649225,0.30050977252902245],[0.028685419495178697,-0.02632383784091742,0.1652487149705913,-0.0788756348187413,-0.02732286490415092,0.007505543010728894,-0.1511857939893651,0.14763622596431542,0.014846959722524486,0.10177763577259291],[-0.005245408455357275,0.007230202125093912,-0.03583514573157023,0.008475670599546322,0.007505543010728845,-0.002738626091165385,0.03487773218351528,-0.03193898887394638,-0.005321665541986303,-0.018455736296263986],[0.13360394504436968,-0.11717384123998226,0.905060419473494,-0.44784160989569805,-0.15118579398936463,0.034877732183515454,-0.8208721137885148,0.8174893714735729,0.07643937309856215,0.5565153538289389],[-0.13844213276907988,0.11380417382848551,-0.8950880367651302,0.43878300311831486,0.14763622596431483,-0.03193898887394653,0.8174893714735725,-0.8082752263240147,-0.0713582043732186,-0.5533594288225955],[-0.009334147000465906,0.014263432558930991,-0.07736732274942047,0.04216300735649235,0.01484695972252447,-0.005321665541986324,0.07643937309856229,-0.0713582043732188,-0.009171410470968006,-0.04494969582181729],[-0.09662114804960895,0.08054547770205588,-0.6151708835790898,0.30050977252902256,0.10177763577259256,-0.018455736296264093,0.5565153538289388,-0.5533594288225957,-0.04494969582181718,-0.38057024975543746]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-3.291032499488022,"[1.,-1.,1.,-1.,-1.,1.,-1.,1.,1.,1.]",-1,1.417984962463379,CIA,,,-3.291032499488022,"[1,-1,1,-1,-1,1,-1,1,1,1]",5,5,5,5,-1.0,1000,10.905031204223633,,-1.0
181,1,2025-08-22 16:18:28,"[[-0.23477191264618508,-0.0760731508814018,0.48213792526036914,-0.1277689716249438,-0.15513005598764004,0.08156579937961439,-0.11494596155864158,0.3306044055107379,-0.0344350779483113,0.15410338259141124],[-0.07607315088140176,-0.025530965463058723,0.17265307145203312,-0.10011063544508493,0.02583503339576482,0.008248894395124268,0.004630465851853661,0.16092489402677063,-0.08590135243011456,0.12712809711816625],[0.48213792526036886,0.17265307145203324,-1.0,0.37021173487992026,0.05843378043627357,-0.2674390380995217,0.09424510743017023,-0.7152419836396473,-0.33863189909669644,-0.2413257171774967],[-0.12776897162494372,-0.10011063544508499,0.3702117348799202,-0.24665999966439042,-0.11828333266667844,0.12205634353032892,-0.15998392519541182,0.3187386363067525,0.18036334022461523,0.10086236822591736],[-0.15513005598764018,0.0258350333957648,0.05843378043627379,-0.11828333266667865,0.09495348809222241,0.10478408606479298,0.00883089872021968,0.13563350019442988,0.10290098207556958,-0.12137191331194859],[0.08156579937961446,0.008248894395124325,-0.2674390380995219,0.12205634353032896,0.10478408606479299,-0.3347663948457285,-0.034068325121590075,-0.23856940602213583,-0.0007829020589672134,-0.029950150660809603],[-0.11494596155864155,0.0046304658518536565,0.09424510743017027,-0.15998392519541185,0.008830898720219669,-0.03406832512159007,-0.10037411209619396,0.143834578302946,-0.016067628071750432,-0.014999135938174774],[0.330604405510738,0.16092489402677085,-0.7152419836396477,0.31873863630675264,0.13563350019442957,-0.23856940602213575,0.14383457830294605,-0.6141765942294967,-0.09134118023680998,-0.25542995339455604],[-0.03443507794831128,-0.08590135243011454,-0.3386318990966965,0.1803633402246153,0.10290098207556937,-0.0007829020589671832,-0.01606762807175046,-0.0913411802368099,-0.13190119022285568,-0.16771421923500715],[0.15410338259141138,0.1271280971181664,-0.2413257171774969,0.1008623682259175,-0.12137191331194863,-0.029950150660809548,-0.014999135938174783,-0.2554299533945561,-0.1677142192350072,-0.17690897148595328]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-2.7285592142658657,"[-1.,-1.,1.,-1.,-1.,1.,-1.,1.,1.,1.]",-1,1.322899580001831,CIA,,,-2.7285592142658657,"[-1,-1,1,-1,-1,1,-1,1,1,1]",15,15,7,15,-1.0,1000,28.54688048362732,,-1.0
182,1,2025-08-22 16:18:43,"[[-0.6337163531203198,-0.026535207639078146,0.24169440859860888,0.07732152063947745,0.1863556784426716,0.1171359048679937,-0.3128469927917866,0.3483394719162226,-0.7930790097300335,0.6843719810891765],[-0.026535207639078278,0.003955247947105274,0.011977078982402764,0.0012742957407635856,0.00661798045261775,0.0058175954836871555,-0.014119013448554877,0.013289413222652199,-0.034726666388395604,0.03111815011493023],[0.241694408598609,0.011977078982402715,-0.08725724042738858,-0.0277946514686394,-0.07383355915929166,-0.04757958291365716,0.1183408391435511,-0.13614179536575097,0.3052384163750903,-0.2633550139315423],[0.07732152063947745,0.0012742957407635724,-0.027794651468639398,-0.005739326150448063,-0.020959590714054146,-0.01546560993796785,0.03384602818332768,-0.03967337497305381,0.09205850263157433,-0.08032285381070003],[0.18635567844267178,0.00661798045261772,-0.07383355915929173,-0.020959590714054167,-0.05632835139761377,-0.035428779958028976,0.08858270751498547,-0.10193326885233957,0.24536552245317803,-0.20534230408577084],[0.11713590486799352,0.005817595483687124,-0.04757958291365708,-0.015465609937967828,-0.03542877995802888,-0.024666052599312663,0.06161671205023908,-0.06739525042548057,0.14971243983094865,-0.12772639792882554],[-0.3128469927917867,-0.014119013448554813,0.1183408391435511,0.03384602818332767,0.08858270751498537,0.06161671205023918,-0.15330190727335102,0.17487650610399347,-0.39164579547196615,0.3362269353057101],[0.3483394719162226,0.013289413222652133,-0.13614179536575097,-0.03967337497305381,-0.10193326885233947,-0.06739525042548068,0.17487650610399344,-0.18586996378370235,0.4367057997381339,-0.3748095529666563],[-0.7930790097300338,-0.034726666388395444,0.3052384163750903,0.09205850263157432,0.2453655224531778,0.1497124398309489,-0.39164579547196615,0.436705799738134,-0.9999999999999999,0.8549945165766349],[0.6843719810891761,0.031118150114930063,-0.2633550139315421,-0.08032285381069998,-0.20534230408577048,-0.12772639792882565,0.33622693530570974,-0.374809552966656,0.8549945165766342,-0.7264320481126543]]",10,Stiff,-1,-1.0,2000.0,-1.0,-1.0,-,-2.105186226337925,"[1.,1.,-1.,-1.,-1.,-1.,1.,-1.,1.,-1.]",-1,1.3360073566436768,CIA,,,-2.105186226337925,"[1,1,-1,-1,-1,-1,1,-1,1,-1]",7,7,7,7,-1.0,1000,14.742026567459106,,-1.0
