Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
199,1,2025-08-22 16:56:31,"[[-0.4961518814839694,0.10111539257782998,0.012695004603024314,-0.7075817119732065,0.4698358350308249,-0.36061873637682906,-0.061554323183090266,-0.3957162360958282,0.31369742210687684,0.0659137523538549],[0.1011153925778299,-0.013493405049198874,0.00032526728889221637,0.13554201658813797,-0.09178418299294308,0.07104319893782544,0.014377319741983205,0.07569935192827652,-0.060141023923133766,-0.012157412900889144],[0.012695004603024152,0.0003252672888922464,0.00344787307807697,0.018280530717977816,-0.015273078833916048,0.013289983117827411,-0.001265165848422133,0.011819111054946702,-0.00941678307193796,0.0017588836328293193],[-0.7075817119732065,0.13554201658813803,0.018280530717978048,-1.0,0.6712376860632172,-0.5074676839332777,-0.08431649009345912,-0.5608942002027005,0.44139327565247205,0.09262760323675531],[0.4698358350308246,-0.0917841829929431,-0.015273078833916195,0.6712376860632168,-0.44194909631540874,0.337238100733203,0.055710517814556465,0.3732778539653753,-0.2942180879255315,-0.061581120165875476],[-0.36061873637682923,0.07104319893782554,0.013289983117827536,-0.507467683933278,0.33723810073320337,-0.25235163386225784,-0.04354816349108862,-0.28068470082461167,0.22407419145390534,0.04328683038536832],[-0.06155432318309039,0.014377319741983237,-0.0012651658484221096,-0.0843164900934593,0.05571051781455662,-0.04354816349108867,0.00019940887930105708,-0.04750903494726598,0.03773901610408352,0.010902194221984681],[-0.39571623609582834,0.0756993519282766,0.011819111054946837,-0.5608942002027009,0.37327785396537566,-0.2806847008246116,-0.04750903494726591,-0.3041869007569756,0.24103895673870704,0.05381732803966389],[0.3136974221068768,-0.0601410239231338,-0.009416783071938063,0.441393275652472,-0.29421808792553167,0.22407419145390514,0.037739016104083443,0.24103895673870687,-0.19321241554415614,-0.039316791861860226],[0.06591375235385481,-0.012157412900889137,0.0017588836328292995,0.09262760323675522,-0.06158112016587545,0.04328683038536824,0.01090219422198466,0.05381732803966381,-0.039316791861860184,-0.0016720753632794394]]",10,Stiff,-1,-1.0,4000.0,-1.0,-1.0,-,-3.464467176989974,"[1.,-1.,-1.,1.,-1.,1.,1.,1.,-1.,-1.]",-1,1.670654296875,CIA,,,-3.464467176989974,"[1,-1,-1,1,-1,1,1,1,-1,-1]",4,4,4,4,-1.0,1000,8.069193363189697,,-1.0
200,1,2025-08-22 16:58:39,"[[-0.6183817241447229,0.5203784378769849,0.6701205596389228,-0.786450336851045,0.2624786250426025,0.2989599967391844,0.25903846178409473,-0.33643815213977585,0.1472667704062671,-0.3552034001721418],[0.5203784378769847,-0.4373258040968711,-0.564622242962524,0.6608653806153403,-0.22173698105377473,-0.2524975557662257,-0.21793922138262964,0.2786474696242374,-0.1235040867569766,0.2996235708511883],[0.6701205596389228,-0.5646222429625242,-0.7251382456269538,0.8524661444667316,-0.28615591467795054,-0.3257714142273572,-0.28235707118344605,0.362358512768095,-0.15985497563424553,0.38767339917508026],[-0.7864503368510452,0.6608653806153406,0.8524661444667319,-1.0,0.3336287710702378,0.381151900646463,0.3304012639404589,-0.42507566162861193,0.18950881670458877,-0.45212717815630354],[0.2624786250426024,-0.22173698105377473,-0.2861559146779504,0.33362877107023753,-0.11010048372930857,-0.12812801297461843,-0.11074374480702387,0.1426697150995405,-0.06183118162634877,0.1535395432619248],[0.2989599967391845,-0.25249755576622585,-0.3257714142273573,0.381151900646463,-0.1281280129746185,-0.14471578558626463,-0.12712740667475453,0.16261383763349918,-0.07316093727710327,0.17431157428886968],[0.2590384617840948,-0.21793922138262978,-0.2823570711834461,0.3304012639404588,-0.11074374480702394,-0.12712740667475453,-0.10769746361685423,0.1412005956758964,-0.0619999179701792,0.1502520464219346],[-0.3364381521397759,0.27864746962423753,0.36235851276809505,-0.4250756616286119,0.14266971509954057,0.16261383763349915,0.1412005956758964,-0.1820196214041635,0.07991551184960878,-0.19349781986724202],[0.14726677040626718,-0.1235040867569767,-0.15985497563424564,0.1895088167045888,-0.061831181626348826,-0.0731609372771033,-0.06199991797017922,0.0799155118496088,-0.03473194461988628,0.08488779118906727],[-0.3552034001721417,0.2996235708511883,0.3876733991750801,-0.4521271781563032,0.15353954326192476,0.17431157428886954,0.1502520464219345,-0.1934978198672419,0.0848877911890672,-0.2046254509026938]]",10,Stiff,-1,-1.0,4000.0,-1.0,-1.0,-,-3.3305352684264333,"[-1.,1.,1.,-1.,1.,1.,1.,-1.,1.,-1.]",-1,0.6308960914611816,CIA,,,-3.104555686854116,"[1,-1,-1,1,-1,-1,-1,1,-1,1]",60,-1,-1,-1,-1.0,1000,126.66163659095764,Baren_50,-1.0
201,1,2025-08-22 16:58:48,"[[-0.09816863657822983,0.16067733440095328,-0.12041765280467287,0.05384445526794594,0.2627003705904544,-0.016514664553648032,-0.24920160370095318,-0.3133812247672609,0.06568258802174123,-0.0040350330566031965],[0.16067733440095328,-0.2626850187676512,0.19682906730928562,-0.08801359048664864,-0.4295631746800655,0.0269225637530499,0.4074363339462845,0.5126598353915419,-0.10731197547223391,0.006643186742203771],[-0.1204176528046728,0.1968290673092855,-0.14733000190735263,0.06599457751476497,0.3218429519054838,-0.020207833218038557,-0.30521349111785373,-0.38401615158170976,0.08041052096922642,-0.0050097132678629565],[0.05384445526794589,-0.08801359048664856,0.06599457751476494,-0.02946468666290834,-0.1439915377307967,0.009095398807646295,0.13654431193290303,0.17182142763372837,-0.03607748152952328,0.0022751146778032146],[0.2627003705904543,-0.42956317468006533,0.32184295190548384,-0.1439915377307968,-0.702185475437234,0.04411250597417092,0.6660543604814871,0.838088550660271,-0.17541808007756102,0.01086216494320417],[-0.01651466455364809,0.02692256375305,-0.020207833218038644,0.009095398807646338,0.04411250597417111,-0.002711551135508071,-0.04175565835528043,-0.05257268700758462,0.01102313502656818,-0.0005953645871905527],[-0.24920160370095318,0.4074363339462845,-0.3052134911178539,0.13654431193290315,0.6660543604814873,-0.04175565835528027,-0.6316417667122197,-0.7947271116134106,0.16649713856754528,-0.010320547409734458],[-0.3133812247672609,0.5126598353915419,-0.38401615158170993,0.17182142763372854,0.8380885506602713,-0.052572687007584426,-0.7947271116134107,-1.0,0.20929263319185276,-0.013041410044461504],[0.06568258802174116,-0.1073119754722338,0.08041052096922638,-0.036077481529523274,-0.17541808007756088,0.011023135026568124,0.16649713856754508,0.20929263319185254,-0.04383167334771567,0.0027622254528953867],[-0.004035033056603152,0.0066431867422037,-0.005009713267862907,0.002275114677803193,0.010862164943204057,-0.0005953645871905429,-0.010320547409734348,-0.013041410044461363,0.0027622254528953606,-0.00010684513155745961]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-2.821129825423584,"[1.,-1.,1.,-1.,-1.,1.,1.,1.,-1.,1.]",-1,1.1832356452941897,CIA,,,-2.821129825423584,"[1,-1,1,-1,-1,1,1,-1,-1,1]",4,4,4,4,-1.0,1000,9.159462690353394,,-1.0
202,1,2025-08-22 16:58:57,"[[-0.09326278855187765,-0.01376622657199853,0.3045658827084592,-0.043373016303573604,0.22606784652719916,-0.07891348714505668,-0.21672026927892082,0.10583301270290482,0.13177889323953354,-0.10672812816014603],[-0.013766226571998516,-0.0018268231659992848,0.04480755636707236,-0.005770113485253126,0.03353327323387359,-0.011190814290580107,-0.03193909385253769,0.016306106339925425,0.019911721445620163,-0.016103677801657508],[0.3045658827084593,0.04480755636707242,-1.0,0.1411108124382538,-0.742321852600528,0.2592263806933332,0.7096748230363966,-0.3502967348573309,-0.43223411720394733,0.35084703343076007],[-0.0433730163035737,-0.005770113485253146,0.14111081243825405,-0.019997553999040848,0.10452827342530253,-0.03643562319498628,-0.10032841746403648,0.049847150826840644,0.060867944956454596,-0.04950517170338172],[0.22606784652719938,0.03353327323387365,-0.7423218526005285,0.1045282734253024,-0.5517691392279316,0.19275982371000025,0.5280437801735187,-0.2601610311467185,-0.32103061254676235,0.2604020071014854],[-0.07891348714505664,-0.011190814290580114,0.259226380693333,-0.03643562319498618,0.19275982370999997,-0.0681337950499402,-0.18426450159042665,0.09074757077767581,0.1120860527361234,-0.09118150417115946],[-0.21672026927892096,-0.031939093852537744,0.7096748230363968,-0.10032841746403631,0.5280437801735186,-0.1842645015904269,-0.5054795032880057,0.24897287545886457,0.30692142146848034,-0.2494528315015892],[0.10583301270290482,0.01630610633992544,-0.35029673485733076,0.049847150826840526,-0.2601610311467183,0.09074757077767585,0.24897287545886435,-0.12318719321275587,-0.15114988698418308,0.12256380786070513],[0.13177889323953365,0.0199117214456202,-0.43223411720394755,0.060867944956454506,-0.3210306125467623,0.11208605273612357,0.30692142146848045,-0.15114988698418325,-0.18712378478436353,0.1508774573946347],[-0.1067281281601461,-0.01610367780165753,0.3508470334307602,-0.049505171703381645,0.2604020071014853,-0.09118150417115956,-0.24945283150158917,0.1225638078607052,0.15087745739463465,-0.12351238163980136]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-2.789514652271728,"[-1.,-1.,1.,-1.,1.,-1.,-1.,1.,1.,-1.]",-1,1.038853883743286,CIA,,,-2.789514652271728,"[-1,-1,1,-1,1,-1,-1,1,1,-1]",3,3,3,3,-1.0,1000,8.298946857452393,,-1.0
203,1,2025-08-22 17:01:57,"[[-0.2419015601414937,0.16752627592475636,0.26588195076213156,-0.053569194420054804,-0.15085641882982564,-0.23646558824676714,-0.17050121047781963,-0.4253456703647707,0.4921965071869068,0.03127694158040273],[0.16752627592475655,-0.11623398199503984,-0.1843785772330474,0.037418728990053024,0.10461154438403818,0.1639324488032275,0.11798615297042485,0.2946164345271383,-0.340705706969005,-0.0212205477015366],[0.2658819507621315,-0.18437857723304715,-0.2921624661928703,0.05917528679396956,0.16629292855651556,0.25947961302106376,0.18724336615518836,0.4675707544915108,-0.5407253829450906,-0.03425525762323481],[-0.053569194420054735,0.037418728990052934,0.059175286793969495,-0.011806612685990226,-0.03339282822399742,-0.05244217747715087,-0.03783048346279462,-0.09407847791620734,0.10924381689060264,0.006852294010084082],[-0.15085641882982564,0.10461154438403804,0.16629292855651556,-0.033392828223997445,-0.0939145468636958,-0.1475522993069622,-0.10671056433572944,-0.2655681625498214,0.3070708899867508,0.019445069244045977],[-0.2364655882467672,0.16393244880322733,0.2594796130210638,-0.052442177477150936,-0.14755229930696226,-0.23059514746280704,-0.16605051909882448,-0.4150574327524511,0.48052044503489966,0.030472925023828965],[-0.1705012104778197,0.11798615297042475,0.18724336615518838,-0.03783048346279467,-0.1067105643357295,-0.16605051909882448,-0.1196686400823655,-0.29962360051104353,0.34612813768024264,0.022270516225593406],[-0.42534567036477067,0.294616434527138,0.4675707544915108,-0.09407847791620744,-0.2655681625498214,-0.415057432752451,-0.2996236005110434,-0.7474035524564391,0.8644146984986231,0.05479992208813239],[0.49219650718690683,-0.34070570696900465,-0.5407253829450908,0.10924381689060278,0.3070708899867509,0.4805204450348996,0.3461281376802426,0.8644146984986233,-1.0,-0.06349504683336447],[0.03127694158040279,-0.021220547701536616,-0.03425525762323488,0.0068522940100841055,0.019445069244046015,0.03047292502382902,0.022270516225593444,0.05479992208813251,-0.0634950468333646,-0.003967996440905995]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-2.967426657127872,"[1.,-1.,-1.,1.,1.,1.,1.,1.,-1.,-1.]",-1,1.3238627910614014,CIA,,,-1.4806997409269422,"[-1,1,1,-1,-1,-1,-1,-1,1,1]",83,-1,-1,-1,-1.0,1000,179.3109905719757,Baren_73,-1.0
204,1,2025-08-22 17:02:03,"[[-0.03428042891370407,-0.03633500532989254,-0.06760811432848109,-0.12205609650702925,-0.01268386380403058,0.081361679596084,0.07082182755169181,-0.18568783097546945,-0.05794313879934391,0.0933397141750165],[-0.036335005329892554,-0.038068833178531,-0.07125044203018123,-0.12858649590061957,-0.013453535507085687,0.08549404529662014,0.07459151516309566,-0.19570314807729391,-0.06117081847213814,0.09837864929644244],[-0.0676081143284812,-0.07125044203018131,-0.13250577289354473,-0.2393058459410922,-0.025010912852333145,0.15962508682051313,0.13910141364783085,-0.36453582325226525,-0.11385815505970867,0.18355013869117628],[-0.12205609650702945,-0.12858649590061974,-0.2393058459410922,-0.4313112824186294,-0.04500841021382771,0.2875291739781414,0.2508352055286559,-0.6569769177427996,-0.20522070057109562,0.33046288457795886],[-0.012683863804030577,-0.01345353550708568,-0.0250109128523331,-0.04500841021382764,-0.0046420637860928446,0.030005179727021544,0.026302339485472424,-0.06879235893796859,-0.02126197840040663,0.0344883458442385],[0.08136167959608405,0.08549404529662016,0.15962508682051302,0.28752917397814115,0.030005179727021568,-0.19157648941733166,-0.1670777816497422,0.4378432860543371,0.13675831410178133,-0.2202647936036396],[0.0708218275516919,0.07459151516309574,0.13910141364783085,0.25083520552865585,0.026302339485472465,-0.16707778164974232,-0.14547740180691973,0.381696526062559,0.11920539481010595,-0.1919694017445851],[-0.18568783097546968,-0.19570314807729408,-0.36453582325226513,-0.6569769177427994,-0.06879235893796867,0.4378432860543373,0.38169652606255894,-1.0,-0.31256621880979185,0.5031253402304922],[-0.057943138799343936,-0.06117081847213816,-0.11385815505970855,-0.2052207005710954,-0.021261978400406643,0.13675831410178127,0.11920539481010584,-0.31256621880979163,-0.09743930606550932,0.15725854289827113],[0.09333971417501666,0.09837864929644256,0.1835501386911763,0.33046288457795886,0.034488345844238565,-0.2202647936036398,-0.19196940174458513,0.5031253402304924,0.1572585428982713,-0.2530472408804967]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-3.316414154057341,"[1.,1.,1.,1.,1.,-1.,-1.,1.,1.,-1.]",-1,1.445016860961914,CIA,,,-3.316414154057341,"[1,1,1,1,1,-1,-1,1,1,-1]",3,3,3,3,-1.0,1000,5.905030012130737,,-1.0
205,1,2025-08-22 17:02:13,"[[-0.5525442430864314,0.02237391169851596,0.19287745441883708,-0.3375850972356069,0.3622265773895574,-0.3240430696113863,-0.028064913363608723,0.12890505365229182,0.7432595985607454,-0.4719501739110183],[0.02237391169851581,-0.0007530205266681364,-0.0077184724049728605,0.013852445128322859,-0.014588442497380732,0.013000183659865366,0.0010724278867696117,-0.005195565273224289,-0.030148439061100856,0.01920922049344604],[0.19287745441883725,-0.007718472404972917,-0.06730104056966602,0.1178206011453088,-0.12615837873708047,0.11291201533086759,0.009917475900765693,-0.0450247778435559,-0.2594955855358283,0.16438366685443961],[-0.33758509723560703,0.013852445128322953,0.11782060114530875,-0.20601982185449008,0.22092701306627982,-0.1976904679973509,-0.016996880262163765,0.07850331070053045,0.45426402347463596,-0.2882454267874576],[0.36222657738955755,-0.014588442497380836,-0.12615837873708044,0.2209270130662799,-0.23715063139493256,0.2122335289294389,0.018417280020997517,-0.08415398248494749,-0.48671690774958654,0.3091486387583842],[-0.3240430696113865,0.01300018365986546,0.11291201533086756,-0.197690467997351,0.2122335289294389,-0.18998984784127396,-0.016426583206619202,0.07562551120595175,0.4358983708106539,-0.2768077028201504],[-0.02806491336360873,0.0010724278867696195,0.009917475900765688,-0.016996880262163765,0.01841728002099751,-0.0164265832066192,-0.001064408655403408,0.0066774803551710804,0.037463511960007786,-0.023798989762731145],[0.12890505365229174,-0.005195565273224318,-0.04502477784355583,0.07850331070053038,-0.08415398248494739,0.07562551120595166,0.006677480355171074,-0.02980966651504926,-0.17275714551463878,0.10962869689470606],[0.7432595985607461,-0.030148439061101075,-0.2594955855358283,0.4542640234746361,-0.4867169077495867,0.43589837081065397,0.0374635119600078,-0.172757145514639,-1.0,0.634819065327207],[-0.4719501739110182,0.019209220493446158,0.16438366685443942,-0.28824542678745746,0.309148638758384,-0.27680770282015016,-0.02379898976273113,0.1096286968947061,0.6348190653272063,-0.4033414870347903]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-2.306558182715434,"[1.,-1.,-1.,1.,-1.,1.,1.,-1.,-1.,1.]",-1,1.3869342803955078,CIA,,,-2.306558182715434,"[1,-1,-1,1,-1,1,1,-1,-1,1]",5,5,5,5,-1.0,1000,9.516077518463137,,-1.0
206,1,2025-08-22 17:02:22,"[[-0.06227825879726554,-0.11644486465344372,-0.2500399727476694,0.028196816211424593,-0.0769787050429234,0.07191868133120483,-0.14274437768766843,0.08344243208697968,-0.04516224679316013,-0.0936283053026541],[-0.11644486465344382,-0.2161638017286587,-0.465353958068163,0.052589690092740164,-0.14272821132164484,0.13395052900655274,-0.2650253246893371,0.15481699976271396,-0.08395095207001098,-0.17397612231699078],[-0.2500399727476695,-0.4653539580681627,-1.0,0.1128637389309955,-0.3065746957585255,0.28758288950083044,-0.5697003717895965,0.332227849350691,-0.1809110201478261,-0.3736478431470141],[0.028196816211424565,0.05258969009274007,0.11286373893099534,-0.012247787823009214,0.034726322039414184,-0.03243357221223808,0.06431589867692081,-0.037532630476805245,0.02040357389166923,0.042073955209598224],[-0.0769787050429234,-0.14272821132164476,-0.3065746957585255,0.034726322039414226,-0.0934833428669429,0.08821836224321522,-0.17473150353405237,0.10200214267623177,-0.05533539238898291,-0.1146805188734788],[0.07191868133120492,0.1339505290065528,0.2875828895008308,-0.032433572212238165,0.08821836224321532,-0.08239324892341215,0.1637039555324701,-0.0956959999095707,0.05173625743303616,0.10742888380170987],[-0.14274437768766848,-0.265025324689337,-0.5697003717895966,0.0643158986769209,-0.1747315035340524,0.16370395553246994,-0.3241625262500881,0.18957488859142557,-0.10290990695156932,-0.21278510965313638],[0.08344243208697981,0.1548169997627141,0.33222784935069144,-0.03753263047680535,0.10200214267623192,-0.09569599990957071,0.18957488859142585,-0.11014291568888726,0.05997108780573346,0.1241955340399519],[-0.045162246793160186,-0.08395095207001103,-0.18091102014782628,0.02040357389166928,-0.05533539238898298,0.05173625743303616,-0.10290990695156942,0.059971087805733445,-0.03245588255819952,-0.06744089653725538],[-0.09362830530265412,-0.17397612231699067,-0.37364784314701416,0.042073955209598286,-0.11468051887347883,0.10742888380170974,-0.21278510965313638,0.12419553403995173,-0.06744089653725532,-0.13915775620107393]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-3.9618617000022818,"[1.,1.,1.,-1.,1.,-1.,1.,-1.,1.,1.]",-1,1.2569911479949951,CIA,,,-3.9618617000022818,"[1,1,1,-1,1,-1,1,-1,1,1]",4,4,4,4,-1.0,1000,8.70950722694397,,-1.0
207,1,2025-08-22 17:02:30,"[[-0.05350129806721942,0.10387091765499004,0.03625474427194963,0.06529836300525095,-0.230993443093393,-0.12992483616348208,0.11901555688707607,-0.07393413005243434,-0.18847410267913636,-0.15097982294065795],[0.10387091765499008,-0.20212842954469112,-0.07055542586363932,-0.1270746619186703,0.44969313668587174,0.2526548215371775,-0.2318010613812935,0.14390877286261536,0.36669887594799566,0.29369381726604876],[0.036254744271949614,-0.07055542586363925,-0.024576490042193467,-0.04432459705507124,0.15679604454261223,0.0881617591819537,-0.08089096028648382,0.050367002106543886,0.12777636261241052,0.10251652595130423],[0.06529836300525095,-0.12707466191867026,-0.04432459705507126,-0.07998714297979871,0.28259333478758786,0.15872950842025396,-0.14578719706517904,0.0905921266740704,0.23058008972914246,0.18459047603811587],[-0.23099344309339306,0.4496931366858717,0.15679604454261234,0.2825933347875879,-1.0,-0.5619886684776337,0.5155479790038587,-0.3204301901426101,-0.8158397768978399,-0.6534318967887564],[-0.129924836163482,0.2526548215371772,0.0881617591819537,0.15872950842025385,-0.5619886684776332,-0.31619194363876224,0.2897287209618577,-0.18004306151011365,-0.4585974385402531,-0.36713689700788993],[0.11901555688707603,-0.2318010613812933,-0.08089096028648382,-0.14578719706517895,0.5155479790038584,0.2897287209618578,-0.26592473496565766,0.16511413086507273,0.4206063364105348,0.33705880583294057],[-0.07393413005243427,0.14390877286261514,0.05036700210654385,0.0905921266740703,-0.32043019014260965,-0.18004306151011354,0.1651141308650726,-0.10265278983539032,-0.2613213758579927,-0.20927751557881563],[-0.1884741026791364,0.36669887594799555,0.1277763626124106,0.23058008972914248,-0.8158397768978398,-0.4585974385402535,0.420606336410535,-0.26132137585799303,-0.665474512166586,-0.5330344553986721],[-0.15097982294065804,0.2936938172660488,0.10251652595130435,0.18459047603811599,-0.6534318967887565,-0.36713689700789043,0.33705880583294096,-0.209277515578816,-0.5330344553986723,-0.426805348495764]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-5.432411558431831,"[1.,-1.,-1.,-1.,1.,1.,-1.,1.,1.,1.]",-1,1.345449924468994,CIA,,,-5.432411558431831,"[1,-1,-1,-1,1,1,-1,1,1,1]",4,4,4,4,-1.0,1000,7.485796213150024,,-1.0
208,1,2025-08-22 17:02:38,"[[-0.12218407343217212,-0.28853674125494416,-0.02637384466609177,-0.33259516487641605,0.15134677867882204,0.11491967257903585,-0.1558016832133806,-0.24619176051970756,0.3495322809331908,0.03251791235155932],[-0.2885367412549441,-0.6809264058160893,-0.06237638130017627,-0.7849180653045881,0.3571998014776432,0.27135760108351004,-0.36755548250272674,-0.5807905359108685,0.8251639300510704,0.0769409770151077],[-0.026373844666091738,-0.06237638130017622,-0.00579967553005399,-0.07176877289630267,0.032707876079679364,0.024870777814499517,-0.03360932406861557,-0.053246517645058736,0.07554277999251335,0.006961892930823467],[-0.33259516487641616,-0.7849180653045884,-0.07176877289630276,-0.9045771051458044,0.41169203284696004,0.31273943713558844,-0.423730446521884,-0.6694245088252146,0.9510717407150697,0.08859326177826833],[0.15134677867882187,0.35719980147764296,0.032707876079679364,0.4116920328469595,-0.18724949549868755,-0.14228982681631436,0.19280591055066124,0.3047800558484696,-0.43285534210328513,-0.040337278311029255],[0.11491967257903593,0.2713576010835103,0.024870777814499565,0.31273943713558855,-0.1422898268163146,-0.10807338838393742,0.1464984816064078,0.231310388656219,-0.32876337874360956,-0.030593575481916695],[-0.15580168321338078,-0.3675554825027273,-0.033609324068615644,-0.42373044652188435,0.19280591055066165,0.14649848160640785,-0.19829237958570398,-0.3134408921420901,0.4454592266306342,0.041444544685351074],[-0.24619176051970748,-0.5807905359108684,-0.05324651764505878,-0.6694245088252142,0.3047800558484698,0.23131038865621872,-0.3134408921420896,-0.49543214001209085,0.7039584327866323,0.06551570621868326],[0.3495322809331911,0.8251639300510714,0.0755427799925135,0.9510717407150703,-0.43285534210328597,-0.3287633787436096,0.44545922663063403,0.7039584327866332,-1.0,-0.09310390742082948],[0.032517912351559326,0.07694097701510773,0.0069618929308234755,0.08859326177826832,-0.0403372783110293,-0.030593575481916675,0.04144454468535103,0.06551570621868329,-0.0931039074208294,-0.008691931358700758]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-4.870316380198551,"[1.,1.,1.,1.,-1.,-1.,1.,1.,-1.,-1.]",-1,1.4308390617370603,CIA,,,-4.870316380198551,"[1,1,1,1,-1,-1,1,1,-1,-1]",4,4,4,4,-1.0,1000,7.275414943695068,,-1.0
209,1,2025-08-22 17:02:45,"[[-0.3169891306817855,0.3747154760372406,0.3480263288060937,0.562860405916787,-0.13320804037672315,-0.002708303953532477,0.25495974509869546,0.517703699536034,0.05630554034901752,0.5317838339671874],[0.37471547603724065,-0.4456895087682358,-0.41242604782169034,-0.6652101343462651,0.15788034563895545,0.004729068502971705,-0.3023469824813959,-0.6140614879126683,-0.06583220191026126,-0.6291543286678358],[0.34802632880609374,-0.41242604782169034,-0.3829483380917626,-0.6168615718852115,0.14548826008164867,0.004999769696416853,-0.28025390018142576,-0.5690779310046871,-0.061887342899906335,-0.5818302300741239],[0.5628604059167874,-0.6652101343462655,-0.616861571885212,-1.0,0.2349124233899357,0.006391761437372613,-0.452163725078221,-0.920339474644762,-0.10001571161605721,-0.9409971746834374],[-0.13320804037672315,0.15788034563895545,0.14548826008164864,0.23491242338993557,-0.05700062466925254,-0.0024375959759860054,0.10677712824208052,0.21737282311268702,0.024026487089132235,0.22224415474139778],[-0.002708303953532464,0.004729068502971691,0.004999769696416838,0.006391761437372586,-0.0024375959759859993,-0.000788096474191767,0.0017933467815862392,0.004814203879332559,0.0001631216150460844,0.006047308137291654],[0.25495974509869546,-0.30234698248139585,-0.2802539001814257,-0.45216372507822067,0.10677712824208051,0.001793346781586249,-0.20502365098991332,-0.4157637330348117,-0.04560391811123591,-0.4256031587850129],[0.5177036995360343,-0.6140614879126686,-0.5690779310046872,-0.9203394746447616,0.21737282311268707,0.004814203879332582,-0.4157637330348119,-0.8472153960696792,-0.0928481766188715,-0.8678392293811],[0.056305540349017476,-0.06583220191026119,-0.06188734289990626,-0.10001571161605705,0.024026487089132218,0.00016312161504608574,-0.04560391811123586,-0.09284817661887138,-0.011492001564338305,-0.09465302435422167],[0.5317838339671876,-0.629154328667836,-0.581830230074124,-0.940997174683437,0.22224415474139786,0.006047308137291678,-0.42560315878501315,-0.8678392293811,-0.09465302435422178,-0.8890819399856045]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-8.629155682968644,"[-1.,1.,1.,1.,-1.,-1.,1.,1.,1.,1.]",-1,1.537187099456787,CIA,,,-8.629155682968644,"[-1,1,1,1,-1,-1,1,1,1,1]",4,4,4,4,-1.0,1000,7.026505947113037,,-1.0
210,1,2025-08-22 17:02:54,"[[-0.09899462752407444,0.04734868276541134,-0.13575271085422627,0.03702223790221861,-0.10754461872176126,-0.14222747680676917,0.10915461740192199,-0.3150825354365767,0.04909225569929156,0.23357573091733463],[0.04734868276541145,-0.022375443420520703,0.0649765415812431,-0.018195328649352402,0.051548467064878305,0.06813046808281313,-0.05199711357713306,0.15100214384453622,-0.02386403985497888,-0.11177178274141476],[-0.13575271085422635,0.06497654158124298,-0.18541228004300678,0.05049587332494731,-0.1474379997979552,-0.194684845882711,0.14882545133148564,-0.43068926295202226,0.06720224066459274,0.3198350728433181],[0.0370222379022186,-0.018195328649352357,0.05049587332494725,-0.013954625919253321,0.040381619462023115,0.05317310051463769,-0.04061374072987491,0.1176028234554679,-0.01855127655037408,-0.08769054669079687],[-0.1075446187217613,0.0515484670648782,-0.14743799979795516,0.040381619462023136,-0.11600287112244993,-0.15460898231911466,0.11806334979498759,-0.3410153880504576,0.05333897543784082,0.2536713772129136],[-0.14222747680676925,0.068130468082813,-0.194684845882711,0.053173100514637736,-0.15460898231911469,-0.20452538477678692,0.1565954828591286,-0.45219008111885434,0.07075197830235748,0.3357588220107232],[0.10915461740192199,-0.051997113577132936,0.14882545133148556,-0.04061374072987493,0.11806334979498755,0.15659548285912847,-0.1189977987955898,0.34557922699707255,-0.05360159715594136,-0.25646031500629185],[-0.3150825354365769,0.151002143844536,-0.43068926295202237,0.11760282345546805,-0.3410153880504578,-0.45219008111885445,0.3455792269970729,-1.0,0.1561972967168744,0.7420625189767664],[0.04909225569929152,-0.023864039854978803,0.06720224066459264,-0.018551276550374068,0.053338975437840754,0.07075197830235738,-0.053601597155941316,0.15619729671687413,-0.024220150662453484,-0.1159627936986177],[0.23357573091733488,-0.11177178274141464,0.3198350728433183,-0.087690546690797,0.2536713772129138,0.3357588220107233,-0.2564603150062922,0.7420625189767667,-0.11596279369861795,-0.5504831587027768]]",10,Stiff,-1,-1.0,40000.0,-1.0,-1.0,-,-2.8003208780742703,"[1.,-1.,1.,-1.,1.,1.,-1.,1.,-1.,-1.]",-1,0.8544580936431885,CIA,,,-2.8003208780742703,"[1,-1,1,-1,1,1,-1,1,-1,-1]",4,4,4,4,-1.0,1000,8.209054470062256,,-1.0
